rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenlim,pl_orbincl,pl_orbincllim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjlim,pl_dens,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefflim,st_teffblend,st_mass,st_masslim,st_massblend,st_rad,st_radlim,st_radblend,TEFF_COLOR,PL_TYPE,PA
     685,       49593,c,Direct Imaging,           4,      1273.65,       0,      2.84921,       0,      0.00000,       0,     -160.136,       0,  0.000613543,       0,Mass,    0.0517305,       0, , ,       0,       0,       0,       0,10h07m25.76s,      151.857,+35d14m40.9s,      35.2447,      27.9486,       0,      4.49000,       0,       0,       0,V (Johnson),      7825.00,       0,       0,      1.90218,       0,       0,      1.78009,       0,       0, ,Warm_Earth,      327.891
     686,       49593,d,Direct Imaging,           4,      2645.97,       0,      4.63889,       0,      0.00000,       0,     -158.959,       0,   0.00910590,       0,Mass,     0.127190,       0, , ,       0,       0,       0,       0,10h07m25.76s,      151.857,+35d14m40.9s,      35.2447,      27.9486,       0,      4.49000,       0,       0,       0,V (Johnson),      7825.00,       0,       0,      1.90218,       0,       0,      1.78009,       0,       0, ,Warm_Neptune,      327.891
     687,       49699,a,Direct Imaging,           4,      6649.93,       0,      6.26028,       0,      0.00000,       0,     -101.172,       0,   0.00682086,       0,Mass,     0.115455,       0, , ,       0,       0,       0,       0,10h08m43.14s,      152.180,+34d14m32.1s,      34.2423,      18.0603,       0,      7.56000,       0,       0,       0,V (Johnson),      4912.00,       0,       0,     0.740165,       0,       0,     0.788460,       0,       0, ,Cold_Earth,      347.844
     688,       49699,b,Direct Imaging,           4,      16.4864,       0,     0.114674,       0,      0.00000,       0,     -100.638,       0,    0.0129834,       0,Mass,     0.155772,       0, , ,       0,       0,       0,       0,10h08m43.14s,      152.180,+34d14m32.1s,      34.2423,      18.0603,       0,      7.56000,       0,       0,       0,V (Johnson),      4912.00,       0,       0,     0.740165,       0,       0,     0.788460,       0,       0, ,Hot_Neptune,      347.844
     689,       49699,c,Direct Imaging,           4,      4270.27,       0,      4.65965,       0,      0.00000,       0,     -100.253,       0,   0.00882067,       0,Mass,     0.124898,       0, , ,       0,       0,       0,       0,10h08m43.14s,      152.180,+34d14m32.1s,      34.2423,      18.0603,       0,      7.56000,       0,       0,       0,V (Johnson),      4912.00,       0,       0,     0.740165,       0,       0,     0.788460,       0,       0, ,Cold_Neptune,      347.844
     690,       49699,d,Direct Imaging,           4,      163.372,       0,     0.529056,       0,      0.00000,       0,     -99.5962,       0,     0.824146,       0,Mass,     0.817199,       0, , ,       0,       0,       0,       0,10h08m43.14s,      152.180,+34d14m32.1s,      34.2423,      18.0603,       0,      7.56000,       0,       0,       0,V (Johnson),      4912.00,       0,       0,     0.740165,       0,       0,     0.788460,       0,       0, ,Warm_Jupiter,      347.844
     691,       49809, , , , , , , , , , , , , , , , , , , , , , ,10h10m05.89s,      152.525,-12d48m57.3s,     -12.8159,      27.3149,       0,      5.30000,       0,       0,       0,V (Johnson),      6876.80,       0,       0,      1.52249,       0,       0,      1.56536,       0,       0, , , 
     692,       49908,a,Direct Imaging,           4,      371.953,       0,     0.818666,       0,      0.00000,       0,     -132.536,       0,  0.000603600,       0,Mass,    0.0514495,       0, , ,       0,       0,       0,       0,10h11m22.14s,      152.842,+49d27m15.3s,      49.4542,      4.87282,       0,      6.60000,       0,       0,       0,V (Johnson),      4272.80,       0,       0,     0.529084,       0,       0,     0.665106,       0,       0, ,Cold_Earth,      175.425
     693,       49908,b,Direct Imaging,           4,      14.3015,       0,    0.0932617,       0,      0.00000,       0,     -133.456,       0,    0.0371656,       0,Mass,     0.284114,       0, , ,       0,       0,       0,       0,10h11m22.14s,      152.842,+49d27m15.3s,      49.4542,      4.87282,       0,      6.60000,       0,       0,       0,V (Johnson),      4272.80,       0,       0,     0.529084,       0,       0,     0.665106,       0,       0, ,Hot_Neptune,      175.425
     694,       49908,c,Direct Imaging,           4,      174.552,       0,     0.494384,       0,      0.00000,       0,     -133.871,       0,    0.0207898,       0,Mass,     0.203857,       0, , ,       0,       0,       0,       0,10h11m22.14s,      152.842,+49d27m15.3s,      49.4542,      4.87282,       0,      6.60000,       0,       0,       0,V (Johnson),      4272.80,       0,       0,     0.529084,       0,       0,     0.665106,       0,       0, ,Warm_Neptune,      175.425
     695,       49908,d,Direct Imaging,           4,      71.9122,       0,     0.273726,       0,      0.00000,       0,     -134.963,       0,    0.0137890,       0,Mass,     0.161224,       0, , ,       0,       0,       0,       0,10h11m22.14s,      152.842,+49d27m15.3s,      49.4542,      4.87282,       0,      6.60000,       0,       0,       0,V (Johnson),      4272.80,       0,       0,     0.529084,       0,       0,     0.665106,       0,       0, ,Warm_Neptune,      175.425
     696,       49986,a,Direct Imaging,           1,      37.7533,       0,     0.161722,       0,      0.00000,       0,     -60.6239,       0,   0.00384185,       0,Mass,    0.0953480,       0, , ,       0,       0,       0,       0,10h12m17.67s,      153.074,-03d44m44.4s,     -3.74566,      7.81311,       0,      9.26000,       0,       0,       0,V (Johnson),      4006.10,       0,       0,     0.395893,       0,       0,     0.463493,       0,       0, ,Warm_Earth,      86.1546
     697,       50075,a,Direct Imaging,           2,      117.966,       0,     0.479324,       0,      0.00000,       0,     -89.1479,       0,  0.000729645,       0,Mass,    0.0548069,       0, , ,       0,       0,       0,       0,10h13m24.73s,      153.353,-33d01m54.2s,     -33.0317,      22.7376,       0,      6.38000,       0,       0,       0,V (Johnson),      5919.80,       0,       0,      1.05573,       0,       0,      1.04051,       0,       0, ,Hot_Earth,      114.168
     698,       50075,b,Direct Imaging,           2,      1688.30,       0,      2.82547,       0,      0.00000,       0,     -87.7717,       0,  0.000666424,       0,Mass,    0.0531759,       0, , ,       0,       0,       0,       0,10h13m24.73s,      153.353,-33d01m54.2s,     -33.0317,      22.7376,       0,      6.38000,       0,       0,       0,V (Johnson),      5919.80,       0,       0,      1.05573,       0,       0,      1.04051,       0,       0, ,Cold_Earth,      114.168
     699,       50505,a,Direct Imaging,           1,      7616.60,       0,      7.41283,       0,      0.00000,       0,     -84.5337,       0,  0.000412383,       0,Mass,    0.0453140,       0, , ,       0,       0,       0,       0,10h18m51.95s,      154.716,+44d02m54.0s,      44.0483,      20.6398,       0,      6.66000,       0,       0,       0,V (Johnson),      5707.10,       0,       0,     0.936720,       0,       0,     0.892512,       0,       0, ,Cold_Earth,      85.1762
     700,       50564,a,Direct Imaging,           3,      178.877,       0,     0.714267,       0,      0.00000,       0,      57.8376,       0,   0.00105947,       0,Mass,    0.0620622,       0, , ,       0,       0,       0,       0,10h19m44.17s,      154.934,+19d28m15.3s,      19.4709,      21.1685,       0,      4.78000,       0,       0,       0,V (Johnson),      6487.40,       0,       0,      1.51933,       0,       0,      1.71408,       0,       0, ,Hot_Earth,      39.2305
     701,       50564,b,Direct Imaging,           3,      1742.77,       0,      3.25825,       0,      0.00000,       0,      60.1676,       0,   0.00443354,       0,Mass,     0.100011,       0, , ,       0,       0,       0,       0,10h19m44.17s,      154.934,+19d28m15.3s,      19.4709,      21.1685,       0,      4.78000,       0,       0,       0,V (Johnson),      6487.40,       0,       0,      1.51933,       0,       0,      1.71408,       0,       0, ,Warm_Earth,      39.2305
     702,       50564,c,Direct Imaging,           3,      3054.10,       0,      4.73601,       0,      0.00000,       0,      57.4389,       0,   0.00423384,       0,Mass,    0.0984864,       0, , ,       0,       0,       0,       0,10h19m44.17s,      154.934,+19d28m15.3s,      19.4709,      21.1685,       0,      4.78000,       0,       0,       0,V (Johnson),      6487.40,       0,       0,      1.51933,       0,       0,      1.71408,       0,       0, ,Cold_Earth,      39.2305
     703,       50921,a,Direct Imaging,           1,      11637.7,       0,      9.74086,       0,      0.00000,       0,     -40.9462,       0,   0.00176562,       0,Mass,    0.0735807,       0, , ,       0,       0,       0,       0,10h23m55.28s,      155.980,-29d38m43.9s,     -29.6455,      22.0946,       0,      6.92000,       0,       0,       0,V (Johnson),      5687.30,       0,       0,     0.910414,       0,       0,     0.853730,       0,       0, ,Cold_Earth,      187.513
     704,       50954,a,Direct Imaging,           4,      57.3322,       0,     0.340017,       0,      0.00000,       0,     -72.5355,       0,   0.00398837,       0,Mass,    0.0965450,       0, , ,       0,       0,       0,       0,10h24m23.70s,      156.099,-74d01m53.8s,     -74.0316,      16.2153,       0,      3.99000,       0,       0,       0,V (Johnson),      6871.90,       0,       0,      1.59546,       0,       0,      1.70103,       0,       0, ,Hot_Earth,      176.118
     705,       50954,b,Direct Imaging,           4,      771.546,       0,      1.92372,       0,      0.00000,       0,     -73.9085,       0,   0.00144352,       0,Mass,    0.0688028,       0, , ,       0,       0,       0,       0,10h24m23.70s,      156.099,-74d01m53.8s,     -74.0316,      16.2153,       0,      3.99000,       0,       0,       0,V (Johnson),      6871.90,       0,       0,      1.59546,       0,       0,      1.70103,       0,       0, ,Warm_Earth,      176.118
     706,       50954,c,Direct Imaging,           4,      826.699,       0,      2.01434,       0,      0.00000,       0,     -74.6449,       0,    0.0540319,       0,Mass,     0.351848,       0, , ,       0,       0,       0,       0,10h24m23.70s,      156.099,-74d01m53.8s,     -74.0316,      16.2153,       0,      3.99000,       0,       0,       0,V (Johnson),      6871.90,       0,       0,      1.59546,       0,       0,      1.70103,       0,       0, ,Warm_Neptune,      176.118
     707,       50954,d,Direct Imaging,           4,      80.6302,       0,     0.426809,       0,      0.00000,       0,     -72.8012,       0,     0.881971,       0,Mass,     0.855616,       0, , ,       0,       0,       0,       0,10h24m23.70s,      156.099,-74d01m53.8s,     -74.0316,      16.2153,       0,      3.99000,       0,       0,       0,V (Johnson),      6871.90,       0,       0,      1.59546,       0,       0,      1.70103,       0,       0, ,Hot_Jupiter,      176.118
     708,       51459,a,Direct Imaging,           4,      487.879,       0,      1.26742,       0,      0.00000,       0,      148.529,       0,  0.000710027,       0,Mass,    0.0543112,       0, , ,       0,       0,       0,       0,10h30m37.58s,      157.657,+55d58m49.9s,      55.9805,      12.8502,       0,      4.82000,       0,       0,       0,V (Johnson),      6113.10,       0,       0,      1.14110,       0,       0,      1.13602,       0,       0, ,Warm_Earth,      40.5069
     709,       51459,b,Direct Imaging,           4,      4745.59,       0,      5.77529,       0,      0.00000,       0,      151.033,       0,  0.000496527,       0,Mass,    0.0482073,       0, , ,       0,       0,       0,       0,10h30m37.58s,      157.657,+55d58m49.9s,      55.9805,      12.8502,       0,      4.82000,       0,       0,       0,V (Johnson),      6113.10,       0,       0,      1.14110,       0,       0,      1.13602,       0,       0, ,Cold_Earth,      40.5069
     710,       51459,c,Direct Imaging,           4,      305.577,       0,     0.927815,       0,      0.00000,       0,      149.181,       0,    0.0124729,       0,Mass,     0.152242,       0, , ,       0,       0,       0,       0,10h30m37.58s,      157.657,+55d58m49.9s,      55.9805,      12.8502,       0,      4.82000,       0,       0,       0,V (Johnson),      6113.10,       0,       0,      1.14110,       0,       0,      1.13602,       0,       0, ,Hot_Neptune,      40.5069
     711,       51459,d,Direct Imaging,           4,      889.075,       0,      1.89092,       0,      0.00000,       0,      152.630,       0,    0.0528150,       0,Mass,     0.347297,       0, , ,       0,       0,       0,       0,10h30m37.58s,      157.657,+55d58m49.9s,      55.9805,      12.8502,       0,      4.82000,       0,       0,       0,V (Johnson),      6113.10,       0,       0,      1.14110,       0,       0,      1.13602,       0,       0, ,Warm_Neptune,      40.5069
     712,       51502,a,Direct Imaging,           3,      17.6278,       0,     0.146431,       0,      0.00000,       0,      45.5845,       0,   0.00342040,       0,Mass,    0.0917256,       0, , ,       0,       0,       0,       0,10h31m04.67s,      157.769,+82d33m30.9s,      82.5586,      21.4869,       0,      5.25000,       0,       0,       0,V (Johnson),      6729.60,       0,       0,      1.34799,       0,       0,      1.31171,       0,       0, ,Hot_Earth,      106.130
     713,       51502,b,Direct Imaging,           3,      208.557,       0,     0.760299,       0,      0.00000,       0,      42.2575,       0,   0.00625346,       0,Mass,     0.112160,       0, , ,       0,       0,       0,       0,10h31m04.67s,      157.769,+82d33m30.9s,      82.5586,      21.4869,       0,      5.25000,       0,       0,       0,V (Johnson),      6729.60,       0,       0,      1.34799,       0,       0,      1.31171,       0,       0, ,Hot_Earth,      106.130
     714,       51502,c,Direct Imaging,           3,      7695.69,       0,      8.42688,       0,      0.00000,       0,      42.4718,       0,    0.0219141,       0,Mass,     0.210086,       0, , ,       0,       0,       0,       0,10h31m04.67s,      157.769,+82d33m30.9s,      82.5586,      21.4869,       0,      5.25000,       0,       0,       0,V (Johnson),      6729.60,       0,       0,      1.34799,       0,       0,      1.31171,       0,       0, ,Cold_Neptune,      106.130
     715,       51523,a,Direct Imaging,           3,      185.106,       0,     0.729424,       0,      0.00000,       0,     -120.214,       0,   0.00151665,       0,Mass,    0.0699456,       0, , ,       0,       0,       0,       0,10h31m21.82s,      157.841,-53d42m55.7s,     -53.7155,      21.8723,       0,      4.89000,       0,       0,       0,V (Johnson),      6282.00,       0,       0,      1.51106,       0,       0,      1.78370,       0,       0, ,Hot_Earth,      32.8069
     716,       51523,b,Direct Imaging,           3,      2915.75,       0,      4.58353,       0,      0.00000,       0,     -123.492,       0,    0.0547072,       0,Mass,     0.354354,       0, , ,       0,       0,       0,       0,10h31m21.82s,      157.841,-53d42m55.7s,     -53.7155,      21.8723,       0,      4.89000,       0,       0,       0,V (Johnson),      6282.00,       0,       0,      1.51106,       0,       0,      1.78370,       0,       0, ,Cold_Neptune,      32.8069
     717,       51523,c,Direct Imaging,           3,      18597.0,       0,      15.7638,       0,      0.00000,       0,     -121.688,       0,   0.00933132,       0,Mass,     0.128980,       0, , ,       0,       0,       0,       0,10h31m21.82s,      157.841,-53d42m55.7s,     -53.7155,      21.8723,       0,      4.89000,       0,       0,       0,V (Johnson),      6282.00,       0,       0,      1.51106,       0,       0,      1.78370,       0,       0, ,Cold_Neptune,      32.8069
     718,       51814,a,Direct Imaging,           4,      55.2415,       0,     0.328458,       0,      0.00000,       0,      70.3807,       0,  0.000795428,       0,Mass,    0.0564068,       0, , ,       0,       0,       0,       0,10h35m09.69s,      158.790,+57d04m57.5s,      57.0826,      26.4550,       0,      5.16000,       0,       0,       0,V (Johnson),      6969.00,       0,       0,      1.54914,       0,       0,      1.57660,       0,       0, ,Hot_Earth,      202.455
     719,       51814,b,Direct Imaging,           4,      1882.69,       0,      3.45267,       0,      0.00000,       0,      74.8468,       0,   0.00254558,       0,Mass,    0.0831241,       0, , ,       0,       0,       0,       0,10h35m09.69s,      158.790,+57d04m57.5s,      57.0826,      26.4550,       0,      5.16000,       0,       0,       0,V (Johnson),      6969.00,       0,       0,      1.54914,       0,       0,      1.57660,       0,       0, ,Warm_Earth,      202.455
     720,       51814,c,Direct Imaging,           4,      58.0970,       0,     0.339682,       0,      0.00000,       0,      73.7852,       0,    0.0195319,       0,Mass,     0.196715,       0, , ,       0,       0,       0,       0,10h35m09.69s,      158.790,+57d04m57.5s,      57.0826,      26.4550,       0,      5.16000,       0,       0,       0,V (Johnson),      6969.00,       0,       0,      1.54914,       0,       0,      1.57660,       0,       0, ,Hot_Neptune,      202.455
     721,       51814,d,Direct Imaging,           4,      1518.74,       0,      2.99198,       0,      0.00000,       0,      71.9114,       0,    0.0156536,       0,Mass,     0.173342,       0, , ,       0,       0,       0,       0,10h35m09.69s,      158.790,+57d04m57.5s,      57.0826,      26.4550,       0,      5.16000,       0,       0,       0,V (Johnson),      6969.00,       0,       0,      1.54914,       0,       0,      1.57660,       0,       0, ,Warm_Neptune,      202.455
     722,       51819,a,Direct Imaging,           3,      491.959,       0,      1.14647,       0,      0.00000,       0,     -106.241,       0,   0.00511797,       0,Mass,     0.104913,       0, , ,       0,       0,       0,       0,10h35m11.26s,      158.797,+84d23m57.6s,      84.3993,      21.0305,       0,      7.29000,       0,       0,       0,V (Johnson),      5233.50,       0,       0,     0.830640,       0,       0,     0.839517,       0,       0, ,Warm_Earth,      114.590
     723,       51819,b,Direct Imaging,           3,      91.7940,       0,     0.374358,       0,      0.00000,       0,     -104.781,       0,   0.00942984,       0,Mass,     0.129756,       0, , ,       0,       0,       0,       0,10h35m11.26s,      158.797,+84d23m57.6s,      84.3993,      21.0305,       0,      7.29000,       0,       0,       0,V (Johnson),      5233.50,       0,       0,     0.830640,       0,       0,     0.839517,       0,       0, ,Hot_Neptune,      114.590
     724,       51819,c,Direct Imaging,           3,      361.828,       0,     0.934141,       0,      0.00000,       0,     -107.571,       0,    0.0553402,       0,Mass,     0.356691,       0, , ,       0,       0,       0,       0,10h35m11.26s,      158.797,+84d23m57.6s,      84.3993,      21.0305,       0,      7.29000,       0,       0,       0,V (Johnson),      5233.50,       0,       0,     0.830640,       0,       0,     0.839517,       0,       0, ,Warm_Neptune,      114.590
     725,       52369,a,Direct Imaging,           3,      4964.67,       0,      5.63365,       0,      0.00000,       0,      91.0928,       0,  0.000429667,       0,Mass,    0.0459384,       0, , ,       0,       0,       0,       0,10h42m13.32s,      160.556,-13d47m15.8s,     -13.7877,      23.4028,       0,      6.79000,       0,       0,       0,V (Johnson),      5812.00,       0,       0,     0.967761,       0,       0,     0.918640,       0,       0, ,Cold_Earth,      59.4088
     726,       52369,b,Direct Imaging,           3,      45.3817,       0,     0.246292,       0,      0.00000,       0,      89.1921,       0,    0.0204375,       0,Mass,     0.201876,       0, , ,       0,       0,       0,       0,10h42m13.32s,      160.556,-13d47m15.8s,     -13.7877,      23.4028,       0,      6.79000,       0,       0,       0,V (Johnson),      5812.00,       0,       0,     0.967761,       0,       0,     0.918640,       0,       0, ,Hot_Neptune,      59.4088
     727,       52369,c,Direct Imaging,           3,      1762.09,       0,      2.82410,       0,      0.00000,       0,      90.6672,       0,   0.00980645,       0,Mass,     0.132693,       0, , ,       0,       0,       0,       0,10h42m13.32s,      160.556,-13d47m15.8s,     -13.7877,      23.4028,       0,      6.79000,       0,       0,       0,V (Johnson),      5812.00,       0,       0,     0.967761,       0,       0,     0.918640,       0,       0, ,Cold_Neptune,      59.4088
     728,       53486,a,Direct Imaging,           2,      4.29144,       0,    0.0470518,       0,      0.00000,       0,      130.783,       0,   0.00371536,       0,Mass,    0.0942899,       0, , ,       0,       0,       0,       0,10h56m30.80s,      164.128,+07d23m18.5s,      7.38847,      17.5500,       0,      7.37000,       0,       0,       0,V (Johnson),      5004.00,       0,       0,     0.754575,       0,       0,     0.780060,       0,       0, ,Hot_Earth,      342.649
     729,       53486,b,Direct Imaging,           2,      349.491,       0,     0.884025,       0,      0.00000,       0,      131.064,       0,  0.000554407,       0,Mass,    0.0500120,       0, , ,       0,       0,       0,       0,10h56m30.80s,      164.128,+07d23m18.5s,      7.38847,      17.5500,       0,      7.37000,       0,       0,       0,V (Johnson),      5004.00,       0,       0,     0.754575,       0,       0,     0.780060,       0,       0, ,Warm_Earth,      342.649
     730,       53721,a,Direct Imaging,           3,      196.856,       0,     0.693962,       0,      0.00000,       0,     -144.122,       0,   0.00805948,       0,Mass,     0.122058,       0, , ,       0,       0,       0,       0,10h59m27.97s,      164.867,+40d25m48.9s,      40.4303,      14.0766,       0,      5.03000,       0,       0,       0,V (Johnson),      5805.00,       0,       0,      1.15051,       0,       0,      1.24567,       0,       0, ,Hot_Earth,      23.8730
     731,       53721,b,Direct Imaging,           3,      34.6765,       0,     0.218069,       0,      0.00000,       0,     -143.538,       0,  0.000413036,       0,Mass,    0.0453378,       0, , ,       0,       0,       0,       0,10h59m27.97s,      164.867,+40d25m48.9s,      40.4303,      14.0766,       0,      5.03000,       0,       0,       0,V (Johnson),      5805.00,       0,       0,      1.15051,       0,       0,      1.24567,       0,       0, ,Hot_Earth,      23.8730
     732,       53721,c,Direct Imaging,           3,      10.4005,       0,    0.0977101,       0,      0.00000,       0,     -141.855,       0,    0.0141439,       0,Mass,     0.163582,       0, , ,       0,       0,       0,       0,10h59m27.97s,      164.867,+40d25m48.9s,      40.4303,      14.0766,       0,      5.03000,       0,       0,       0,V (Johnson),      5805.00,       0,       0,      1.15051,       0,       0,      1.24567,       0,       0, ,Hot_Neptune,      23.8730
     733,       53910,a,Direct Imaging,           2,      427.864,       0,      1.63735,       0,      0.00000,       0,     -94.1771,       0,  0.000629495,       0,Mass,    0.0521750,       0, , ,       0,       0,       0,       0,11h01m50.48s,      165.460,+56d22m56.7s,      56.3824,      24.3487,       0,      2.34000,       0,       0,       0,V (Johnson),      9105.10,       0,       0,      3.19884,       0,       0,      3.03116,       0,       0, ,Hot_Earth,      84.4511
     734,       53910,b,Direct Imaging,           2,      2006.70,       0,      4.58767,       0,      0.00000,       0,     -93.6777,       0,     0.333231,       0,Mass,     0.569553,       0, , ,       0,       0,       0,       0,11h01m50.48s,      165.460,+56d22m56.7s,      56.3824,      24.3487,       0,      2.34000,       0,       0,       0,V (Johnson),      9105.10,       0,       0,      3.19884,       0,       0,      3.03116,       0,       0, ,Hot_Jupiter,      84.4511
     735,       54035,a,Direct Imaging,           3,      1.92156,       0,    0.0210861,       0,      0.00000,       0,     -166.212,       0,    0.0100694,       0,Mass,     0.134714,       0, , ,       0,       0,       0,       0,11h03m20.19s,      165.834,+35d58m11.6s,      35.9699,      2.54842,       0,      7.49000,       0,       0,       0,V (Johnson),      3978.40,       0,       0,     0.338738,       0,       0,     0.355042,       0,       0, ,Hot_Neptune,      211.499
     736,       54035,b,Direct Imaging,           3,      60.3154,       0,     0.209820,       0,      0.00000,       0,     -165.423,       0,    0.0150174,       0,Mass,     0.169281,       0, , ,       0,       0,       0,       0,11h03m20.19s,      165.834,+35d58m11.6s,      35.9699,      2.54842,       0,      7.49000,       0,       0,       0,V (Johnson),      3978.40,       0,       0,     0.338738,       0,       0,     0.355042,       0,       0, ,Warm_Neptune,      211.499
     737,       54035,c,Direct Imaging,           3,      27.7339,       0,     0.124998,       0,      0.00000,       0,     -165.581,       0,     0.106328,       0,Mass,     0.417347,       0, , ,       0,       0,       0,       0,11h03m20.19s,      165.834,+35d58m11.6s,      35.9699,      2.54842,       0,      7.49000,       0,       0,       0,V (Johnson),      3978.40,       0,       0,     0.338738,       0,       0,     0.355042,       0,       0, ,Warm_Jupiter,      211.499
     738,       54211,a,Direct Imaging,           4,      10.0769,       0,    0.0636887,       0,      0.00000,       0,     -114.329,       0,  0.000758535,       0,Mass,    0.0555209,       0, , ,       0,       0,       0,       0,11h05m28.58s,      166.369,+43d31m36.4s,      43.5268,      4.83232,       0,      8.82000,       0,       0,       0,V (Johnson),      3999.10,       0,       0,     0.339401,       0,       0,     0.354682,       0,       0, ,Hot_Earth,      34.7102
     739,       54211,b,Direct Imaging,           4,      1.94686,       0,    0.0212847,       0,      0.00000,       0,     -111.792,       0,  0.000862250,       0,Mass,    0.0579441,       0, , ,       0,       0,       0,       0,11h05m28.58s,      166.369,+43d31m36.4s,      43.5268,      4.83232,       0,      8.82000,       0,       0,       0,V (Johnson),      3999.10,       0,       0,     0.339401,       0,       0,     0.354682,       0,       0, ,Hot_Earth,      34.7102
     740,       54211,c,Direct Imaging,           4,      53.0216,       0,     0.192669,       0,      0.00000,       0,     -113.353,       0,    0.0112341,       0,Mass,     0.143409,       0, , ,       0,       0,       0,       0,11h05m28.58s,      166.369,+43d31m36.4s,      43.5268,      4.83232,       0,      8.82000,       0,       0,       0,V (Johnson),      3999.10,       0,       0,     0.339401,       0,       0,     0.354682,       0,       0, ,Warm_Neptune,      34.7102
     741,       54211,d,Direct Imaging,           4,      687.119,       0,      1.06300,       0,      0.00000,       0,     -110.810,       0,    0.0277696,       0,Mass,     0.240528,       0, , ,       0,       0,       0,       0,11h05m28.58s,      166.369,+43d31m36.4s,      43.5268,      4.83232,       0,      8.82000,       0,       0,       0,V (Johnson),      3999.10,       0,       0,     0.339401,       0,       0,     0.354682,       0,       0, ,Cold_Neptune,      34.7102
     742,       54400,a,Direct Imaging,           4,      243.269,       0,     0.789377,       0,      0.00000,       0,      69.0211,       0,   0.00564194,       0,Mass,     0.108378,       0, , ,       0,       0,       0,       0,11h07m54.43s,      166.977,-30d10m28.4s,     -30.1746,      26.2123,       0,      6.51000,       0,       0,       0,V (Johnson),      5869.40,       0,       0,      1.10882,       0,       0,      1.14861,       0,       0, ,Hot_Earth,      211.465
     743,       54400,b,Direct Imaging,           4,      1309.43,       0,      2.42446,       0,      0.00000,       0,      67.9576,       0,   0.00563342,       0,Mass,     0.108323,       0, , ,       0,       0,       0,       0,11h07m54.43s,      166.977,-30d10m28.4s,     -30.1746,      26.2123,       0,      6.51000,       0,       0,       0,V (Johnson),      5869.40,       0,       0,      1.10882,       0,       0,      1.14861,       0,       0, ,Cold_Earth,      211.465
     744,       54400,c,Direct Imaging,           4,      118.678,       0,     0.489186,       0,      0.00000,       0,      69.5761,       0,    0.0399737,       0,Mass,     0.296188,       0, , ,       0,       0,       0,       0,11h07m54.43s,      166.977,-30d10m28.4s,     -30.1746,      26.2123,       0,      6.51000,       0,       0,       0,V (Johnson),      5869.40,       0,       0,      1.10882,       0,       0,      1.14861,       0,       0, ,Hot_Neptune,      211.465
     745,       54400,d,Direct Imaging,           4,      466.383,       0,      1.21821,       0,      0.00000,       0,      68.7225,       0,     0.951780,       0,Mass,     0.916644,       0, , ,       0,       0,       0,       0,11h07m54.43s,      166.977,-30d10m28.4s,     -30.1746,      26.2123,       0,      6.51000,       0,       0,       0,V (Johnson),      5869.40,       0,       0,      1.10882,       0,       0,      1.14861,       0,       0, ,Warm_Jupiter,      211.465
     746,       54646,a,Direct Imaging,           5,      5.75772,       0,    0.0511966,       0,      0.00000,       0,      89.5330,       0,   0.00323437,       0,Mass,    0.0900315,       0, , ,       0,       0,       0,       0,11h11m05.17s,      167.772,+30d26m45.7s,      30.4460,      11.9261,       0,      8.31000,       0,       0,       0,V (Johnson),      4390.50,       0,       0,     0.540011,       0,       0,     0.632617,       0,       0, ,Hot_Earth,      76.1227
     747,       54646,b,Direct Imaging,           5,      7.51673,       0,    0.0611542,       0,      0.00000,       0,      89.4875,       0,   0.00266843,       0,Mass,    0.0844404,       0, , ,       0,       0,       0,       0,11h11m05.17s,      167.772,+30d26m45.7s,      30.4460,      11.9261,       0,      8.31000,       0,       0,       0,V (Johnson),      4390.50,       0,       0,     0.540011,       0,       0,     0.632617,       0,       0, ,Hot_Earth,      76.1227
     748,       54646,c,Direct Imaging,           5,      15.5487,       0,    0.0992817,       0,      0.00000,       0,      88.0290,       0,  0.000896244,       0,Mass,    0.0586958,       0, , ,       0,       0,       0,       0,11h11m05.17s,      167.772,+30d26m45.7s,      30.4460,      11.9261,       0,      8.31000,       0,       0,       0,V (Johnson),      4390.50,       0,       0,     0.540011,       0,       0,     0.632617,       0,       0, ,Hot_Earth,      76.1227
     749,       54646,d,Direct Imaging,           5,      2649.80,       0,      3.05175,       0,      0.00000,       0,      88.3893,       0,   0.00430814,       0,Mass,    0.0990592,       0, , ,       0,       0,       0,       0,11h11m05.17s,      167.772,+30d26m45.7s,      30.4460,      11.9261,       0,      8.31000,       0,       0,       0,V (Johnson),      4390.50,       0,       0,     0.540011,       0,       0,     0.632617,       0,       0, ,Cold_Earth,      76.1227
     750,       54646,e,Direct Imaging,           5,      159.173,       0,     0.468080,       0,      0.00000,       0,      87.8225,       0,    0.0118518,       0,Mass,     0.147863,       0, , ,       0,       0,       0,       0,11h11m05.17s,      167.772,+30d26m45.7s,      30.4460,      11.9261,       0,      8.31000,       0,       0,       0,V (Johnson),      4390.50,       0,       0,     0.540011,       0,       0,     0.632617,       0,       0, ,Warm_Neptune,      76.1227
